car_make,car_model,model_year,km,transmission,fuel,color,no_doors,engine_capacity,drive_type,no_cylinders,Accident_history,price
BMW,7,2017,73000,Automatic,,White,,,            Drive          ,6,,210000
Mercedes-Benz,C-Class,2020,29000,Automatic,,Black,,,            Drive          ,4,,230000
Ford,Taurus,2022,25000,Automatic,,Black,,,            Drive          ,4,,126000
Mini,Countryman,2015,179000,Automatic,,Red,,,            Drive          ,4,,42000
Toyota,Innova,2010,410000,Manual,,White,,,            Drive          ,4,,23000
BMW,7,2020,65000,Automatic,,White,,,            Drive          ,4,,300000
Hyundai,Accent,2015,242000,Automatic,,Silver,,,            Drive          ,4,,19000
Haval,H6,2020,82000,Automatic,,White,,,            Drive          ,4,,60000
Hyundai,Sonata,2011,180,Automatic,Petrol,White,4.0,2500.0,            Front Wheel Drive          ,4,Perfect inside out,18000
Hyundai,Azera,2016,120000,Automatic,Diesel,Beige,4.0,1.0,            Drive          ,4,Perfect inside out,20000
Hyundai,Sonata,2014,300000,Automatic,Petrol,White,5.0,2000.0,            All Wheel Drive          ,Not Sure,Perfect inside out,33000
Toyota,Corolla,2012,97000,Automatic,Petrol,Other,4.0,1600.0,            Front Wheel Drive          ,4,Normal wear and tear with a few issues,13000
Kia,Sportage,2018,90000,Automatic,Petrol,White,5.0,1591.0,            Front Wheel Drive          ,4,Perfect inside out,27000
Ford,Explorer,2008,300000,Automatic,Petrol,Gray,2.0,,            Drive          ,6,Perfect inside out,13000
Toyota,Hiace,1993,170000,Manual,Petrol,White,5.0,2694.0,            Front Wheel Drive          ,4,Perfect inside out,12000
Mercedes-Benz,CLA-Class,2014,218000,Automatic,,Black,,,            Drive          ,4,,60000
Toyota,FJ,2014,320000,Automatic,,White,,,            Drive          ,6,,75000
Mercedes-Benz,S-Class,2010,200000,Automatic,,Black,,,            Drive          ,6,,73000
Mercedes-Benz,S-Class,2021,22000,Automatic,,Black,,,            Drive          ,6,,650000
Honda,Odyssey,2013,223000,Automatic,,Silver,,,            Drive          ,6,,25000
GAC,GS8,2019,72000,Automatic,,Brown,,,            Drive          ,4,,70000
Ford,Crown,2011,172000,Automatic,,Silver,,,            Drive          ,8,,27000
Hyundai,Grand,2016,214000,Automatic,,Silver,,,            Drive          ,6,,51000
Jeep,Wrangler,2014,240000,Automatic,,Yellow,,,            Drive          ,6,,95000
GMC,Yukon,2011,378000,Automatic,,Silver,,,            Drive          ,8,,36000
Lexus,LX,2019,58000,Automatic,,Black,,,            Drive          ,8,,375000
Jeep,Grand,2011,255000,Automatic,,Black,,,            Drive          ,8,,36000
Ford,F-150,2020,28000,Automatic,,White,,,            Drive          ,6,,180000
Hyundai,Sonata,2011,17000,Automatic,Petrol,White,4.0,2500.0,            Front Wheel Drive          ,4,Perfect inside out,18000
Toyota,Corolla,2013,157000,Automatic,Petrol,White,4.0,1600.0,            Front Wheel Drive          ,4,Perfect inside out,17000
Toyota,Avalon,2019,14638,Automatic,Petrol,White,4.0,3456.0,            Front Wheel Drive          ,6,Minor wear and tear,140000
Toyota,Venza,2003,250000,Automatic,Petrol,Silver,4.0,1600.0,            Front Wheel Drive          ,4,Perfect inside out,8000
Mercedes-Benz,G-Class,2019,60000,Automatic,,Black,,,            Drive          ,8,,792000
Chevrolet,Tahoe,2015,350000,Automatic,,White,,,            Drive          ,8,,80000
Kia,Sorento,2015,181000,Automatic,,Grey,,,            Drive          ,6,,42000
Kia,Optima,2017,121000,Automatic,,Black,,,            Drive          ,4,,50000
GMC,Sierra,2014,215000,Automatic,,Brown,,,            Drive          ,8,,65000
Toyota,Innova,2017,329000,Automatic,,White,,,            Drive          ,4,,53000
Audi,A7,2011,264000,Automatic,,White,,,            Drive          ,6,,63000
Porsche,Panamera,2020,14000,Automatic,,Red,,,            Drive          ,8,,545000
Toyota,Hiace,2000,150000,Manual,Petrol,White,4.0,2694.0,            Rear Wheel Drive          ,4,Perfect inside out,12000
Nissan,Patrol,2016,173000,Automatic,,White,,,            Drive          ,8,,112000
Ford,Explorer,2015,208000,Automatic,,Silver,,,            Drive          ,6,,50000
Bentley,Continental,2014,27000,Automatic,,Black,,,            Drive          ,8,,350000
Toyota,Land,2019,93000,Automatic,,White,,,            Drive          ,8,,229000
Toyota,Camry,2019,45000,Automatic,Petrol,Blue,4.0,2500.0,            Front Wheel Drive          ,4,Perfect inside out,48000
Mitsubishi,Pajero,2008,228000,CVT,Petrol,White,4.0,3.0,            All Wheel Drive          ,6,Normal wear and tear with a few issues,33000
Chevrolet,Suburban,2014,165000,Automatic,Petrol,Black,5.0,5300.0,            Rear Wheel Drive          ,8,Perfect inside out,69000
Hyundai,Accent,2017,83500,Automatic,Petrol,White,4.0,1400.0,            Front Wheel Drive          ,4,Perfect inside out,17000
Audi,Q5,2016,53000,Automatic,,Blue,,,            Drive          ,4,,106000
Ford,Taurus,2011,324000,Automatic,,White,,,            Drive          ,6,,28500
Hyundai,Elantra,2016,186000,Automatic,,Grey,,,            Drive          ,4,,35800
Toyota,Land,2016,270000,Automatic,,White,,,            Drive          ,6,,155000
Land Rover,Rover,2012,184000,Automatic,,Blue,,,            Drive          ,8,,61000
Mitsubishi,Pajero,2017,110000,Automatic,,White,,,            Drive          ,6,,69000
Nissan,Altima,2019,38000,Automatic,,White,,,            Drive          ,4,,73000
Hyundai,Sonata,2016,153000,Automatic,,Silver,,,            Drive          ,4,,49000
Nissan,Xterra,2012,205000,Automatic,,White,,,            Drive          ,6,,45000
Nissan,Armada,2010,356000,Automatic,,White,,,            Drive          ,8,,17000
Mitsubishi,Pajero,2016,307000,Automatic,,White,,,            Drive          ,6,,48000
Infiniti,Q70,2016,54000,Automatic,,Silver,,,            Drive          ,6,,68000
BMW,7,2020,40000,Automatic,,Grey,,,            Drive          ,4,,300000
Hyundai,Sonata,2018,144000,Automatic,,White,,,            Drive          ,4,,56000
Mazda,6,2014,80000,Automatic,,Silver,,,            Drive          ,4,,55000
Ford,Expedition,2011,552000,Automatic,,White,,,            Drive          ,8,,27000
Kia,Sportage,2014,96000,Automatic,,White,,,            Drive          ,4,,47500
Nissan,Patrol,2021,11000,Automatic,,Black,,,            Drive          ,6,,185000
Kia,Cerato,2014,237000,Automatic,,White,,,            Drive          ,4,,23000
Lexus,ES,2013,201000,Automatic,,White,,,            Drive          ,6,,83000
Chevrolet,Suburban,2013,148000,Automatic,,White,,,            Drive          ,8,,70000
Ford,Taurus,2014,301000,Automatic,,White,,,            Drive          ,6,,35000
Nissan,Patrol,2018,210000,Automatic,,White,,,            Drive          ,6,,160000
Ford,Taurus,2016,223000,Automatic,,Blue,,,            Drive          ,6,,45000
Hyundai,Santa,2017,133000,Automatic,,Red,,,            Drive          ,6,,56300
Ford,Explorer,2015,117000,Automatic,Petrol,Black,4.0,3500.0,            All Wheel Drive          ,6,Perfect inside out,70000
Toyota,Hilux,2017,183000,,,White,,,            Drive          ,,Perfect inside out,51500
Toyota,Avalon,2015,282000,,,White,,,            Drive          ,,Perfect inside out,73000
Hyundai,Elantra,2016,143000,,,White,,,            Drive          ,Not Sure,Perfect inside out,46500
Hyundai,Elantra,2017,160000,,,Bronze,,,            Drive          ,,Perfect inside out,52000
Hyundai,Sonata,2016,184000,,,White,,,            Drive          ,,Perfect inside out,43000
Toyota,Yaris,2021,56000,,,White,,,            Drive          ,,Perfect inside out,47000
Nissan,Sunny,2016,135000,,,White,,,            Drive          ,,Perfect inside out,32000
Toyota,Yaris,2020,59000,,,White,,,            Drive          ,,Perfect inside out,42500
Nissan,Sunny,2022,200000,,,Silver,,,            Drive          ,,Perfect inside out,48500
Ford,F-150,2020,9660,Automatic,Petrol,White,,,            Drive          ,8,Perfect inside out,160000
Toyota,Corolla,2020,22000,CVT,Petrol,White,,1600.0,            Front Wheel Drive          ,4,Perfect inside out,67000
Toyota,Land,2008,500000,,,Silver,,,            Drive          ,,Perfect inside out,55000
Toyota,Corolla,2014,150000,,,White,,,            Drive          ,,Perfect inside out,33000
Toyota,Hilux,1999,400000,,,White,,,            Drive          ,,Perfect inside out,165000
Toyota,Camry,2009,369000,,,White,,,            Drive          ,,Perfect inside out,24000
Hyundai,H1,2017,85000,,,Silver,,,            Drive          ,,Perfect inside out,43000
Nissan,Frontier,2017,450000,,,White,,,            Drive          ,,Perfect inside out,14500
Hyundai,Tucson,2008,300000,,,Silver,,,            Drive          ,,Perfect inside out,135000
Toyota,Hilux,2012,350000,,,White,,,            Drive          ,,Perfect inside out,38000
Toyota,Land,2007,250000,,,White,,,            Drive          ,,Perfect inside out,39000
Toyota,Yaris,2013,300000,,,White,,,            Drive          ,,Perfect inside out,18000
Hyundai,Accent,2015,200000,,,Gray,,,            Drive          ,,Perfect inside out,25000
Hyundai,Elantra,2016,149000,,,Gray,,,            Drive          ,,Perfect inside out,25000
Kia,Rio,2015,190000,,,White,,,            Drive          ,,Perfect inside out,27000
Hyundai,Accent,2012,300000,,,White,,,            Drive          ,,Normal wear and tear with a few issues,8500
Hyundai,Elantra,2009,235000,,,White,,,            Drive          ,,Perfect inside out,18000
Toyota,Corolla,2010,250000,,,Silver,,,            Drive          ,,Perfect inside out,22000
Hyundai,Accent,2014,100000,,,Red,,,            Drive          ,,Perfect inside out,25000
Jeep,Cherokee,2016,170000,,,White,,,            Drive          ,,Perfect inside out,37500
Chevrolet,Trailblazer,2004,240000,Automatic,Petrol,Black,4.0,,            Rear Wheel Drive          ,6,Perfect inside out,18000
Hyundai,Accent,2015,4300,,,White,,,            Drive          ,,Perfect inside out,18000
Kia,Pegas,2020,37000,,,Gold,,,            Drive          ,,Perfect inside out,39500
Toyota,Camry,2007,180000,,,Black,,,            Drive          ,,Perfect inside out,22000
Ford,Focus,2013,99000,Manual,Petrol,Silver,5.0,2000.0,            Front Wheel Drive          ,4,Perfect inside out,45000
Nissan,Altima,2005,260000,,,White,,,            Drive          ,,Perfect inside out,12000
Jeep,Grand,2016,170000,,,White,,,            Drive          ,Not Sure,Perfect inside out,39000
Dodge,Durango,2013,185000,Automatic,,White,,,            Drive          ,8,,36000
Mercedes-Benz,S-Class,2017,69000,Automatic,,Black,,,            Drive          ,6,,260000
Dodge,Charger,2014,248000,Automatic,,Red,,,            Drive          ,6,,36000
Dodge,Charger,2014,358000,Automatic,,White,,,            Drive          ,8,,21000
Ford,Crown,2011,218000,Automatic,,Red,,,            Drive          ,8,,27000
Toyota,Land,2022,14000,Automatic,,White,,,            Drive          ,6,,346000
Toyota,FJ,2016,334000,Automatic,,White,,,            Drive          ,6,,85000
Dodge,Durango,2011,326000,Automatic,,White,,,            Drive          ,8,,30000
Mercedes-Benz,ML350,2014,185000,Automatic,,Black,,,            Drive          ,6,,92000
Honda,Accord,2015,177000,Automatic,,White,,,            Drive          ,4,,36000
Toyota,Land,2014,266000,Automatic,,Silver,,,            Drive          ,4,,71000
Mazda,3,2012,272000,Automatic,,Blue,,,            Drive          ,4,,14700
Toyota,Rush,2022,8000,Automatic,,Silver,,,            Drive          ,4,,74000
Chevrolet,Impala,2015,290000,Automatic,,Blue,,,            Drive          ,6,,51000
Lexus,LX,2020,114000,Automatic,,White,,,            Drive          ,8,,380000
Kia,Optima,2013,344000,Automatic,,Grey,,,            Drive          ,4,,30000
Lexus,LS-Series,2018,107000,Automatic,,Grey,,,            Drive          ,6,,240000
Toyota,Sequoia,2010,450000,Automatic,,Black,,,            Drive          ,8,,35000
GMC,Yukon,2010,319000,Automatic,,White,,,            Drive          ,8,,49000
Jeep,Wrangler,2021,25000,Automatic,,Blue,,,            Drive          ,6,,158000
Jaguar,XJ,2011,187000,Automatic,,Green,,,            Drive          ,8,,60000
Toyota,Land,2019,3000,Manual,,Gold,,,            Drive          ,6,,125000
Toyota,Corolla,2022,11500,Automatic,,Silver,,,            Drive          ,3,,73000
Hyundai,Elantra,2011,502000,Automatic,,Blue,,,            Drive          ,4,,14000
BMW,7,2012,219000,Automatic,,White,,,            Drive          ,6,,75000
Ford,Edge,2013,184000,Automatic,,Black,,,            Drive          ,6,,42800
Chevrolet,Tahoe,2013,280000,Automatic,,Silver,,,            Drive          ,8,,47000
Honda,Accord,2012,470000,Automatic,,White,,,            Drive          ,4,,28000
Mercedes-Benz,S-Class,2016,117000,Automatic,,White,,,            Drive          ,6,,225000
Hyundai,Palisade,2020,151000,Automatic,,Black,,,            Drive          ,6,,140000
BMW,4,2016,120000,Automatic,Petrol,Black,2.0,2.0,            Rear Wheel Drive          ,4,Minor wear and tear,110000
Mitsubishi,Pajero,2016,99000,Automatic,Petrol,Black,5.0,3470.0,            All Wheel Drive          ,6,Perfect inside out,50000
Mazda,CX-9,2009,235000,,,Black,,,            Drive          ,,Perfect inside out,23000
Toyota,Land,2007,257000,,,White,,,            Drive          ,,Perfect inside out,37000
Hyundai,Elantra,2016,325000,,,Gray,,,            Drive          ,,Perfect inside out,25000
Hyundai,Elantra,2013,2400,,,White,,,            Drive          ,,Perfect inside out,14000
Toyota,Corolla,2014,33000,,,White,,,            Drive          ,,Perfect inside out,150000
Toyota,Hilux,1999,400000,,,White,,,            Drive          ,,Perfect inside out,16500
Toyota,Camry,2009,24000,,,White,,,            Drive          ,,Perfect inside out,369000
Toyota,Land,2007,250000,,,White,,,            Drive          ,,Perfect inside out,40000
Hyundai,Elantra,2014,400000,,,White,,,            Drive          ,,Perfect inside out,16000
Nissan,Frontier,2015,235000,,,White,,,            Drive          ,,Perfect inside out,34000
Toyota,Hiace,2018,75000,,,Red,,,            Drive          ,,Perfect inside out,190000
Toyota,Avanza,2017,133000,,,White,,,            Drive          ,,Perfect inside out,32000
Toyota,Corolla,2020,42000,,,Gold,,,            Drive          ,,Perfect inside out,60000
Kia,Sportage,2016,165000,,,White,,,            Drive          ,,Perfect inside out,59000
Hyundai,Azera,2017,145000,,,Silver,,,            Drive          ,,Perfect inside out,60000
BMW,X5,2007,226000,,,White,,,            Drive          ,,Perfect inside out,34000
Renault,Symbol,2019,128171,,,White,,,            Drive          ,,Perfect inside out,23500
Chevrolet,Blazer,2009,250000,Automatic,Petrol,Red,5.0,,            All Wheel Drive          ,6,Perfect inside out,20000
Toyota,Corolla,2015,114000,Automatic,Petrol,White,4.0,1600.0,            Front Wheel Drive          ,4,Perfect inside out,42000
Honda,Pilot,2012,326000,Automatic,,Red,,,            Drive          ,6,,40000
Mitsubishi,Pajero,2017,141000,Automatic,,White,,,            Drive          ,6,,60000
BMW,X1,2011,207000,Automatic,,Gold,,,            Drive          ,4,,28000
Nissan,Armada,2015,96000,Automatic,,White,,,            Drive          ,8,,64000
Mercedes-Benz,G-Class,2019,32000,Automatic,,Silver,,,            Drive          ,8,,700000
Changan,CS95,2019,72000,Automatic,,Grey,,,            Drive          ,4,,71000
Isuzu,D-MAX,2020,54000,Automatic,,White,,,            Drive          ,4,,111500
Honda,Accord,2014,342000,Automatic,,Red,,,            Drive          ,4,,34000
Chevrolet,Sonic,2012,53000,Manual,,White,,,            Drive          ,4,,19500
Hyundai,Grand,2016,180000,Automatic,,White,,,            Drive          ,6,,64000
Chevrolet,Tahoe,2016,87000,Automatic,,White,,,            Drive          ,8,,125000
Ford,Expedition,2012,563000,Automatic,,Red,,,            Drive          ,8,,36000
Lexus,LX,2018,127000,Automatic,,Gold,,,            Drive          ,8,,320000
Jeep,Grand,2015,226000,Automatic,,Silver,,,            Drive          ,6,,58000
Porsche,Cayenne,2004,317000,Automatic,Petrol,Gray,4.0,4500.0,            All Wheel Drive          ,8,Perfect inside out,28000
Chevrolet,Traverse,2012,181000,Automatic,Petrol,Silver,5.0,3564.0,            Front Wheel Drive          ,6,Perfect inside out,30000
Porsche,Macan,2017,92000,Automatic,Petrol,White,5.0,2997.0,            All Wheel Drive          ,6,Perfect inside out,182000
Chevrolet,Blazer,2008,365000,Automatic,Petrol,Gray,,3600.0,            Rear Wheel Drive          ,6,Perfect inside out,12000
Kia,Rio,2016,120000,,,Silver,,,            Drive          ,,Perfect inside out,22500
